# Sensor type: Thingy
# Activity type: Sitting
# Activity subtype: Normal
# Subject id: s2094705
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1695828922643,-0.04296875,-0.8466797,0.5058594,0.21875,0.15625,-0.03125,0.0,0.0,0.0
1695828922684,-0.037109375,-0.8466797,0.51660156,-0.03125,-0.03125,-0.09375,0.0,0.0,0.0
1695828922724,-0.0390625,-0.84375,0.5078125,0.09375,0.09375,0.09375,0.0,0.0,0.0
1695828922764,-0.048828125,-0.85058594,0.5136719,-0.375,-0.25,0.28125,0.0,0.0,0.0
1695828922804,-0.033203125,-0.85253906,0.52734375,-0.09375,-0.3125,-0.03125,0.0,0.0,0.0
1695828922844,-0.044921875,-0.85546875,0.515625,-0.1875,-0.375,0.21875,0.0,0.0,0.0
1695828922884,-0.038085938,-0.84765625,0.5107422,0.09375,-0.09375,-0.15625,0.0,0.0,0.0
1695828922924,-0.040039062,-0.8496094,0.51660156,0.03125,0.34375,0.03125,0.0,0.0,0.0
1695828922964,-0.04296875,-0.8457031,0.51464844,0.09375,0.21875,0.03125,54.0,-66.5625,-76.5625
1695828923004,-0.036132812,-0.8535156,0.5097656,0.09375,0.15625,0.03125,0.0,0.0,0.0
1695828923044,-0.048828125,-0.8457031,0.5048828,-0.09375,0.15625,0.03125,0.0,0.0,0.0
1695828923084,-0.048828125,-0.84472656,0.5048828,-0.03125,-0.03125,0.09375,0.0,0.0,0.0
1695828923124,-0.037109375,-0.8544922,0.5136719,0.03125,-0.125,-0.03125,0.0,0.0,0.0
1695828923164,-0.032226562,-0.85253906,0.5078125,0.21875,-0.1875,-0.03125,0.0,0.0,0.0
1695828923204,-0.037109375,-0.8496094,0.5078125,-0.03125,-0.03125,0.21875,0.0,0.0,0.0
1695828923244,-0.032226562,-0.8515625,0.50878906,0.09375,0.03125,0.03125,0.0,0.0,0.0
1695828923284,-0.041992188,-0.85839844,0.5097656,-0.15625,0.21875,0.09375,0.0,0.0,0.0
1695828923324,-0.045898438,-0.8457031,0.51464844,-0.09375,0.34375,-0.09375,0.0,0.0,0.0
1695828923364,-0.038085938,-0.8417969,0.51464844,-0.1875,0.03125,-0.15625,0.0,0.0,0.0
1695828923405,-0.036132812,-0.8496094,0.51171875,-0.09375,0.09375,0.09375,0.0,0.0,0.0
1695828923445,-0.0390625,-0.84765625,0.5029297,-0.03125,-0.3125,-0.03125,0.0,0.0,0.0
1695828923485,-0.045898438,-0.8486328,0.5126953,-0.15625,-0.09375,0.21875,53.375,-65.9375,-75.0625
1695828923525,-0.041015625,-0.8486328,0.51464844,-0.1875,-0.25,0.03125,0.0,0.0,0.0
1695828923565,-0.038085938,-0.8486328,0.5048828,-0.03125,-0.09375,-0.03125,0.0,0.0,0.0
1695828923605,-0.038085938,-0.84375,0.5126953,0.09375,-0.09375,-0.03125,0.0,0.0,0.0
1695828923645,-0.041992188,-0.84765625,0.51171875,-0.03125,-0.03125,-0.03125,0.0,0.0,0.0
1695828923685,-0.05078125,-0.8417969,0.5136719,0.03125,0.15625,-0.03125,0.0,0.0,0.0
1695828923725,-0.048828125,-0.8486328,0.50683594,0.03125,-0.03125,0.03125,0.0,0.0,0.0
1695828923765,-0.041015625,-0.85546875,0.51464844,-0.1875,-0.03125,0.03125,0.0,0.0,0.0
1695828923805,-0.041992188,-0.8457031,0.51464844,0.03125,0.03125,0.09375,0.0,0.0,0.0
1695828923845,-0.041992188,-0.8544922,0.51171875,0.09375,-0.125,0.15625,0.0,0.0,0.0
1695828923885,-0.045898438,-0.8417969,0.5214844,0.03125,-0.03125,0.21875,0.0,0.0,0.0
1695828923925,-0.038085938,-0.8496094,0.5175781,0.21875,0.03125,0.21875,0.0,0.0,0.0
1695828923965,-0.036132812,-0.8466797,0.51660156,0.03125,0.09375,0.21875,53.375,-67.75,-75.0625
1695828924005,-0.0390625,-0.8408203,0.5205078,0.03125,0.21875,0.09375,0.0,0.0,0.0
1695828924045,-0.036132812,-0.8564453,0.5126953,-0.09375,0.21875,0.15625,0.0,0.0,0.0
1695828924085,-0.032226562,-0.8496094,0.50097656,0.03125,0.21875,0.09375,0.0,0.0,0.0
1695828924126,-0.036132812,-0.8466797,0.50878906,-0.03125,0.03125,0.15625,0.0,0.0,0.0
1695828924166,-0.046875,-0.8535156,0.50878906,-0.03125,-0.09375,0.21875,0.0,0.0,0.0
1695828924206,-0.038085938,-0.8486328,0.50390625,-0.09375,-0.375,0.09375,0.0,0.0,0.0
1695828924246,-0.049804688,-0.8544922,0.51464844,-0.25,-0.3125,0.28125,0.0,0.0,0.0
1695828924286,-0.041992188,-0.85546875,0.5175781,-0.3125,-0.375,0.34375,0.0,0.0,0.0
1695828924326,-0.0390625,-0.85058594,0.5048828,-0.03125,-0.4375,0.03125,0.0,0.0,0.0
1695828924366,-0.0390625,-0.8515625,0.5048828,-0.3125,-0.1875,0.15625,0.0,0.0,0.0
1695828924406,-0.041015625,-0.8535156,0.50878906,-0.03125,-0.09375,0.15625,0.0,0.0,0.0
1695828924446,-0.048828125,-0.84375,0.4970703,-0.15625,0.09375,-0.03125,0.0,0.0,0.0
1695828924486,-0.044921875,-0.84765625,0.51953125,0.09375,-0.09375,-0.09375,52.375,-67.0,-75.375
1695828924526,-0.047851562,-0.84472656,0.5107422,-0.09375,-0.09375,0.09375,0.0,0.0,0.0
1695828924566,-0.034179688,-0.8564453,0.51171875,0.09375,-0.09375,-0.03125,0.0,0.0,0.0
1695828924606,-0.041015625,-0.85058594,0.5107422,-0.15625,-0.09375,0.21875,0.0,0.0,0.0
1695828924646,-0.036132812,-0.8496094,0.5214844,-0.09375,-0.3125,0.15625,0.0,0.0,0.0
1695828924686,-0.041015625,-0.85253906,0.49316406,-0.03125,-0.03125,0.21875,0.0,0.0,0.0
1695828924726,-0.05078125,-0.8486328,0.52246094,-0.03125,-0.09375,0.15625,0.0,0.0,0.0
1695828924766,-0.046875,-0.84277344,0.515625,0.09375,0.28125,0.09375,0.0,0.0,0.0
1695828924806,-0.040039062,-0.8515625,0.50683594,0.03125,0.34375,0.09375,0.0,0.0,0.0
1695828924847,-0.046875,-0.85546875,0.5058594,0.03125,0.34375,-0.03125,0.0,0.0,0.0
1695828924887,-0.045898438,-0.84765625,0.50878906,0.03125,0.09375,0.15625,0.0,0.0,0.0
1695828924927,-0.038085938,-0.84765625,0.5136719,-0.03125,-0.125,0.03125,0.0,0.0,0.0
1695828924967,-0.046875,-0.8535156,0.51660156,-0.15625,-0.125,0.09375,53.5625,-67.625,-74.875
1695828925007,-0.034179688,-0.8457031,0.49804688,-0.3125,-0.3125,0.15625,0.0,0.0,0.0
1695828925047,-0.036132812,-0.84375,0.515625,-0.25,-0.375,-0.09375,0.0,0.0,0.0
1695828925087,-0.041015625,-0.8544922,0.51171875,-0.15625,-0.09375,0.03125,0.0,0.0,0.0
1695828925127,-0.041992188,-0.84472656,0.5126953,0.03125,0.21875,-0.15625,0.0,0.0,0.0
1695828925167,-0.0390625,-0.8574219,0.5097656,-0.03125,0.21875,-0.03125,0.0,0.0,0.0
1695828925207,-0.044921875,-0.8544922,0.5253906,0.15625,0.15625,-0.21875,0.0,0.0,0.0
1695828925247,-0.041015625,-0.8486328,0.5048828,-0.09375,0.03125,0.03125,0.0,0.0,0.0
1695828925287,-0.046875,-0.84277344,0.50683594,0.03125,0.03125,-0.09375,0.0,0.0,0.0
1695828925327,-0.03515625,-0.84277344,0.51464844,-0.1875,0.03125,0.09375,0.0,0.0,0.0
1695828925367,-0.048828125,-0.85253906,0.49414062,-0.09375,-0.1875,0.03125,0.0,0.0,0.0
1695828925407,-0.041015625,-0.8496094,0.50878906,-0.03125,-0.1875,-0.03125,0.0,0.0,0.0
1695828925447,-0.032226562,-0.8466797,0.5126953,0.21875,-0.125,0.09375,0.0,0.0,0.0
1695828925487,-0.04296875,-0.84277344,0.4970703,-0.09375,0.21875,0.03125,53.125,-67.75,-75.0625
1695828925527,-0.041992188,-0.85253906,0.51171875,0.15625,0.21875,-0.09375,0.0,0.0,0.0
1695828925568,-0.041992188,-0.8457031,0.52441406,0.15625,0.15625,-0.03125,0.0,0.0,0.0
1695828925608,-0.038085938,-0.84375,0.5136719,0.03125,0.15625,0.03125,0.0,0.0,0.0
1695828925648,-0.04296875,-0.84765625,0.5078125,0.03125,-0.125,-0.03125,0.0,0.0,0.0
1695828925688,-0.044921875,-0.85253906,0.51171875,-0.25,-0.03125,0.28125,0.0,0.0,0.0
1695828925728,-0.046875,-0.84472656,0.49316406,-0.1875,-0.25,0.03125,0.0,0.0,0.0
1695828925768,-0.047851562,-0.85546875,0.50878906,-0.1875,-0.25,0.15625,0.0,0.0,0.0
1695828925808,-0.034179688,-0.8574219,0.5048828,0.03125,-0.1875,0.03125,0.0,0.0,0.0
1695828925848,-0.04296875,-0.85058594,0.51660156,-0.1875,-0.03125,0.09375,0.0,0.0,0.0
1695828925888,-0.038085938,-0.8486328,0.51171875,0.03125,0.03125,-0.09375,0.0,0.0,0.0
1695828925928,-0.048828125,-0.8544922,0.50390625,-0.09375,-0.03125,-0.15625,0.0,0.0,0.0
1695828925968,-0.047851562,-0.84765625,0.49804688,-0.03125,-0.03125,-0.09375,52.375,-68.0625,-75.375
1695828926008,-0.044921875,-0.8466797,0.5214844,-0.15625,-0.09375,-0.03125,0.0,0.0,0.0
1695828926048,-0.0390625,-0.85058594,0.5078125,-0.03125,-0.09375,0.03125,0.0,0.0,0.0
1695828926088,-0.041015625,-0.84765625,0.515625,0.21875,-0.125,-0.09375,0.0,0.0,0.0
1695828926128,-0.041015625,-0.8515625,0.5126953,-0.15625,-0.125,0.03125,0.0,0.0,0.0
1695828926168,-0.03515625,-0.8564453,0.50878906,0.15625,0.03125,-0.03125,0.0,0.0,0.0
1695828926208,-0.044921875,-0.84277344,0.515625,-0.15625,-0.09375,0.09375,0.0,0.0,0.0
1695828926248,-0.04296875,-0.8496094,0.52246094,-0.03125,0.09375,0.03125,0.0,0.0,0.0
1695828926289,-0.041992188,-0.8466797,0.5126953,-0.09375,0.40625,-0.09375,0.0,0.0,0.0
1695828926329,-0.046875,-0.85058594,0.5136719,-0.09375,0.03125,-0.09375,0.0,0.0,0.0
1695828926369,-0.041992188,-0.8466797,0.5126953,-0.25,0.09375,0.15625,0.0,0.0,0.0
1695828926409,-0.046875,-0.85546875,0.5126953,0.03125,0.15625,0.15625,0.0,0.0,0.0
1695828926449,-0.045898438,-0.8457031,0.4970703,-0.25,-0.15625,0.40625,0.0,0.0,0.0
1695828926489,-0.041992188,-0.8486328,0.50683594,0.125,-0.21875,-0.0625,52.8125,-65.8125,-75.1875
1695828926529,-0.04296875,-0.85253906,0.51660156,-0.25,-0.21875,0.0625,0.0,0.0,0.0
1695828926569,-0.040039062,-0.8535156,0.5058594,0.125,-0.09375,-0.125,0.0,0.0,0.0
