# Sensor type: Respeck
# Activity type: Sitting
# Activity subtype: Normal
# Subject id: s2094705
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695828869103,0.06567383,-0.98223877,-0.12530518,-0.546875,-0.78125,-0.15625
1695828869143,0.06665039,-0.99005127,-0.10992432,-0.171875,-1.40625,-0.015625
1695828869183,0.07714844,-0.975647,-0.13165283,-1.25,0.34375,-0.53125
1695828869223,0.0769043,-0.98760986,-0.10675049,-0.421875,-1.796875,-0.140625
1695828869263,0.080078125,-0.97076416,-0.13409424,-1.515625,0.859375,-0.421875
1695828869303,0.06982422,-1.00177,-0.09454346,-0.59375,-0.53125,-0.171875
1695828869343,0.06738281,-0.99957275,-0.10748291,-0.796875,-0.53125,-0.21875
1695828869383,0.088134766,-0.9710083,-0.11187744,-1.453125,0.21875,-0.34375
1695828869423,0.06616211,-0.987854,-0.11505127,-1.6875,-0.234375,0.03125
1695828869463,0.072021484,-0.9944458,-0.10699463,-1.15625,-0.828125,-0.046875
1695828869503,0.07788086,-0.9819946,-0.11627197,-1.40625,-0.640625,-0.1875
1695828869543,0.07299805,-0.98931885,-0.10430908,-1.0625,-0.84375,0.15625
1695828869583,0.067871094,-0.9907837,-0.11065674,-1.140625,-0.859375,0.078125
1695828869623,0.07421875,-0.98150635,-0.10479736,-1.140625,-0.578125,-0.25
1695828869663,0.072265625,-0.9866333,-0.10601807,-1.078125,-0.3125,-0.203125
1695828869704,0.063964844,-0.9939575,-0.09625244,-0.921875,-0.203125,0.015625
1695828869744,0.07421875,-0.98565674,-0.10479736,-1.0625,-0.296875,-0.328125
1695828869784,0.07104492,-0.9849243,-0.101135254,-0.703125,-0.28125,-0.34375
1695828869824,0.076416016,-0.9859009,-0.09649658,-0.53125,-0.453125,-0.046875
1695828869864,0.06958008,-0.9824829,-0.112854004,-0.5,-0.296875,-0.125
1695828869904,0.07836914,-0.9973755,-0.09259033,-0.578125,-0.484375,-0.15625
1695828869944,0.067871094,-0.9939575,-0.09844971,-0.578125,-0.09375,-0.078125
1695828869984,0.064453125,-0.9841919,-0.08721924,-0.453125,-2.0,-0.375
1695828870024,0.07519531,-0.98516846,-0.11578369,-0.828125,-0.234375,-0.203125
1695828870064,0.07763672,-0.98809814,-0.101623535,-0.375,0.15625,-0.453125
1695828870104,0.07080078,-0.99957275,-0.09698486,-0.03125,-0.75,0.0625
1695828870144,0.07299805,-0.97491455,-0.09991455,-0.453125,-0.375,-0.40625
1695828870184,0.06982422,-0.98223877,-0.10430908,-0.53125,-0.3125,-0.28125
1695828870224,0.07421875,-0.9951782,-0.10284424,-0.203125,-0.28125,-0.109375
1695828870264,0.07299805,-0.9937134,-0.101135254,-0.109375,-1.203125,0.015625
1695828870304,0.087890625,-0.9807739,-0.10015869,-0.4375,-0.609375,-0.140625
1695828870344,0.061035156,-0.99053955,-0.09527588,0.0625,-0.59375,0.25
1695828870384,0.080566406,-0.9890747,-0.10308838,-0.140625,-0.359375,-0.46875
1695828870424,0.08569336,-0.97979736,-0.101623535,-0.078125,-0.3125,0.1875
1695828870465,0.0625,-0.99591064,-0.10089111,-0.0625,-0.65625,-0.09375
1695828870505,0.07836914,-0.98638916,-0.10455322,-0.234375,0.140625,-0.015625
1695828870545,0.07421875,-0.9841919,-0.10235596,0.078125,-0.40625,-0.03125
1695828870585,0.07128906,-0.9937134,-0.10284424,0.1875,-0.265625,0.03125
1695828870625,0.076660156,-0.9834595,-0.101135254,-0.03125,-0.703125,-0.1875
1695828870665,0.075927734,-0.9898071,-0.10089111,-0.0625,-0.609375,-0.03125
1695828870705,0.06298828,-1.0005493,-0.101623535,-0.03125,-0.6875,-0.078125
1695828870745,0.07763672,-0.9734497,-0.090148926,-0.046875,-0.671875,-0.453125
1695828870785,0.068603516,-0.9907837,-0.11529541,-0.34375,-0.765625,0.15625
1695828870825,0.0793457,-0.9771118,-0.117248535,-0.328125,0.484375,-0.53125
1695828870865,0.068603516,-1.0027466,-0.10089111,0.671875,-0.671875,0.109375
1695828870905,0.07324219,-0.9807739,-0.10308838,0.5,-0.5625,-0.234375
1695828870945,0.076416016,-0.9783325,-0.10723877,0.109375,-0.53125,-0.09375
1695828870985,0.068115234,-0.9898071,-0.10821533,0.0,-0.578125,0.0
1695828871025,0.072753906,-0.9956665,-0.10699463,0.078125,-1.046875,-0.171875
1695828871065,0.08251953,-0.98883057,-0.108947754,-0.125,-0.5625,0.109375
1695828871105,0.068603516,-0.9849243,-0.11456299,0.28125,-0.6875,0.203125
1695828871145,0.06958008,-0.9915161,-0.10601807,0.34375,-0.859375,-0.09375
1695828871185,0.08496094,-0.9944458,-0.11480713,0.359375,-0.09375,-0.3125
1695828871226,0.06713867,-0.991272,-0.10357666,0.375,-0.734375,0.109375
1695828871266,0.07080078,-0.986145,-0.11090088,0.265625,-0.625,0.078125
1695828871306,0.07446289,-0.98565674,-0.121154785,0.03125,-0.65625,-0.03125
1695828871346,0.0793457,-0.9854126,-0.11480713,0.34375,-0.875,0.15625
1695828871386,0.076416016,-0.98394775,-0.11773682,0.328125,-0.765625,0.25
1695828871426,0.07104492,-0.991272,-0.11773682,0.078125,-0.5,-0.109375
1695828871466,0.076416016,-0.9956665,-0.11627197,0.109375,-0.8125,-0.078125
1695828871506,0.07446289,-0.9873657,-0.12237549,0.125,-0.5625,0.078125
1695828871546,0.07104492,-0.9937134,-0.1194458,-0.28125,-0.453125,-0.421875
1695828871586,0.083740234,-0.98565674,-0.12042236,-0.03125,-0.328125,-0.234375
1695828871626,0.06713867,-0.9963989,-0.121398926,-0.015625,-1.046875,0.140625
1695828871666,0.091308594,-0.9656372,-0.13336182,-0.46875,0.65625,-0.609375
1695828871706,0.064941406,-1.0061646,-0.11260986,0.515625,-0.609375,-0.03125
1695828871746,0.068847656,-0.98565674,-0.120666504,0.171875,-0.234375,-0.421875
1695828871786,0.07714844,-0.97979736,-0.11871338,-0.125,-0.09375,-0.1875
1695828871826,0.061523438,-0.9924927,-0.12286377,-0.296875,-0.625,0.046875
1695828871866,0.07763672,-0.9907837,-0.12164307,-0.296875,-0.375,-0.359375
1695828871906,0.076416016,-0.9854126,-0.124816895,-0.703125,-0.359375,-0.21875
1695828871946,0.07421875,-0.97857666,-0.120666504,-0.671875,-0.40625,-0.234375
1695828871987,0.06665039,-0.99420166,-0.11968994,-0.703125,-0.9375,-0.140625
1695828872027,0.07299805,-0.98272705,-0.13311768,-0.640625,-0.40625,-0.15625
1695828872067,0.080566406,-0.9859009,-0.11578369,-0.6875,-0.53125,0.0
1695828872107,0.067871094,-0.99591064,-0.11627197,-0.59375,-0.625,0.125
1695828872147,0.072265625,-0.98028564,-0.12628174,-0.734375,-0.296875,-0.203125
1695828872187,0.08251953,-0.9902954,-0.12017822,-0.265625,-0.375,-0.046875
1695828872227,0.078125,-0.99468994,-0.11920166,-0.21875,-0.53125,0.15625
1695828872267,0.078125,-0.9902954,-0.12237549,-0.28125,-0.421875,-0.109375
1695828872307,0.07543945,-0.99053955,-0.121154785,-0.15625,-0.4375,0.0
1695828872347,0.07373047,-0.98516846,-0.12164307,-0.375,-0.40625,-0.046875
1695828872387,0.07104492,-0.9873657,-0.116760254,-0.1875,-0.40625,-0.140625
1695828872427,0.068603516,-0.9849243,-0.124572754,-0.359375,0.46875,0.03125
1695828872467,0.06762695,-0.9829712,-0.09869385,-0.046875,-1.28125,0.125
1695828872507,0.07885742,-0.9883423,-0.1326294,-0.609375,-0.765625,0.015625
1695828872547,0.08251953,-0.9800415,-0.12896729,-0.3125,-0.09375,-0.296875
1695828872587,0.06616211,-1.0037231,-0.10723877,-0.265625,-1.09375,0.1875
1695828872627,0.078125,-0.9793091,-0.12677002,-0.1875,-0.546875,-0.375
1695828872667,0.068603516,-0.98150635,-0.12164307,-0.53125,-0.4375,-0.359375
1695828872707,0.07055664,-0.9973755,-0.12408447,-0.703125,-0.328125,-0.03125
1695828872748,0.07885742,-0.9924927,-0.112854004,-0.625,-1.203125,-0.28125
1695828872788,0.08300781,-0.9937134,-0.12017822,-1.28125,-0.875,-0.21875
1695828872828,0.07397461,-0.9871216,-0.11529541,-1.015625,-0.765625,-0.28125
1695828872868,0.064941406,-0.9885864,-0.113342285,-1.25,-0.921875,-0.34375
1695828872908,0.079833984,-0.98687744,-0.117004395,-1.140625,-0.5,-0.390625
1695828872948,0.076416016,-0.98809814,-0.10992432,-1.171875,-0.453125,-0.09375
1695828872988,0.06591797,-0.9949341,-0.113342285,-1.5,0.0,-0.328125
1695828873028,0.072753906,-0.9849243,-0.11431885,-1.59375,0.15625,-0.421875
1695828873068,0.07519531,-0.98931885,-0.109436035,-1.34375,-0.09375,-0.109375
1695828873108,0.06640625,-0.986145,-0.10675049,-1.359375,-0.296875,-0.140625
1695828873148,0.07836914,-0.99005127,-0.10601807,-1.453125,-0.390625,-0.5
1695828873188,0.06616211,-0.99005127,-0.09869385,-1.1875,-0.640625,-0.515625
1695828873228,0.06298828,-0.9854126,-0.105529785,-1.21875,-0.78125,-0.328125
1695828873268,0.06933594,-0.9849243,-0.09893799,-0.984375,-0.734375,-0.421875
1695828873308,0.068359375,-0.9981079,-0.09869385,-1.21875,-0.921875,-0.109375
1695828873348,0.07836914,-0.97979736,-0.1038208,-1.390625,-0.21875,-0.515625
1695828873388,0.072265625,-0.9961548,-0.1026001,-0.90625,-1.546875,-0.015625
1695828873428,0.07080078,-0.98223877,-0.10748291,-1.171875,0.078125,-0.40625
1695828873468,0.064453125,-1.0015259,-0.08892822,-0.40625,-0.4375,0.15625
1695828873509,0.072509766,-0.98638916,-0.097229004,-0.671875,-0.3125,-0.296875
1695828873549,0.06225586,-0.9849243,-0.09820557,-1.0,0.015625,-0.078125
1695828873589,0.06567383,-0.9898071,-0.10015869,-0.65625,-0.390625,-0.0625
1695828873629,0.071777344,-0.989563,-0.10064697,-0.359375,-0.75,-0.09375
1695828873669,0.07788086,-0.9846802,-0.0881958,-0.734375,-0.765625,0.0
1695828873709,0.06518555,-0.989563,-0.09039307,-0.953125,-0.671875,-0.03125
1695828873749,0.064208984,-0.99346924,-0.09869385,-0.84375,-0.875,0.09375
1695828873789,0.08544922,-0.98394775,-0.09552002,-0.703125,-0.734375,-0.640625
1695828873829,0.06591797,-0.9854126,-0.09893799,-0.734375,-0.65625,0.109375
1695828873869,0.064697266,-0.9924927,-0.09625244,-0.640625,-0.5625,-0.125
1695828873909,0.072021484,-0.98443604,-0.10064697,-0.515625,-0.484375,-0.0625
1695828873949,0.075683594,-0.99102783,-0.08868408,-0.3125,-0.53125,-0.03125
1695828873989,0.068115234,-0.9883423,-0.093322754,-0.46875,-0.546875,0.046875
1695828874029,0.07421875,-0.98687744,-0.09063721,-0.203125,-0.796875,-0.265625
1695828874069,0.07446289,-0.9805298,-0.10015869,-0.25,-0.640625,-0.015625
1695828874109,0.07055664,-0.99420166,-0.09234619,-0.09375,-0.703125,0.015625
1695828874149,0.068847656,-0.9841919,-0.09454346,-1.109375,0.34375,-0.125
1695828874189,0.06713867,-0.99786377,-0.089660645,0.5625,-1.734375,0.09375
1695828874229,0.07763672,-0.97784424,-0.113342285,-0.34375,0.328125,-0.15625
1695828874270,0.072509766,-0.9956665,-0.09259033,0.28125,0.046875,0.203125
1695828874310,0.06933594,-0.99957275,-0.09259033,-0.0625,-0.21875,0.0625
1695828874350,0.07519531,-0.9793091,-0.101623535,-0.09375,0.171875,-0.28125
1695828874390,0.07519531,-0.9907837,-0.09307861,-0.15625,-0.3125,0.140625
1695828874430,0.068359375,-0.99224854,-0.09552002,0.0625,-0.359375,-0.234375
1695828874470,0.07861328,-0.9939575,-0.11260986,-0.078125,-0.78125,-0.03125
1695828874510,0.08227539,-0.97613525,-0.10015869,-0.28125,-0.5625,-0.34375
1695828874550,0.053466797,-0.99713135,-0.09820557,-0.125,-0.84375,0.265625
1695828874590,0.07299805,-0.9800415,-0.10040283,-0.171875,-0.6875,-0.453125
1695828874630,0.068359375,-0.986145,-0.09576416,-0.109375,-0.375,0.015625
1695828874670,0.0637207,-0.99468994,-0.09527588,0.0,-0.671875,-0.046875
1695828874710,0.07324219,-0.9841919,-0.1026001,-0.375,0.296875,-0.234375
1695828874750,0.072509766,-0.9927368,-0.09576416,-0.140625,-0.4375,0.046875
1695828874790,0.071777344,-0.98883057,-0.1038208,0.171875,-0.609375,0.078125
1695828874830,0.07373047,-0.99005127,-0.09576416,0.125,-0.328125,-0.03125
1695828874870,0.072021484,-0.99005127,-0.108947754,-0.03125,-0.46875,0.171875
1695828874910,0.0715332,-0.98809814,-0.10089111,0.234375,-0.578125,-0.203125
1695828874950,0.068115234,-0.9902954,-0.10845947,0.03125,0.046875,0.046875
1695828874990,0.059570312,-0.9885864,-0.08917236,0.78125,-1.484375,0.234375
1695828875031,0.080566406,-0.97662354,-0.12432861,-0.421875,0.03125,0.0
1695828875071,0.0769043,-0.98931885,-0.10699463,0.234375,-0.25,0.109375
1695828875111,0.06298828,-1.0025024,-0.101379395,0.34375,-0.734375,0.203125
1695828875151,0.07885742,-0.9883423,-0.1104126,0.125,-0.140625,-0.328125
1695828875191,0.07006836,-0.9924927,-0.10601807,-0.21875,-0.3125,0.171875
1695828875231,0.0703125,-0.9902954,-0.11114502,-0.046875,-0.640625,-0.203125
1695828875271,0.071777344,-0.9924927,-0.11065674,-0.078125,-0.8125,-0.265625
1695828875311,0.0847168,-0.98565674,-0.11407471,-0.265625,-0.546875,0.0
1695828875351,0.06665039,-0.9871216,-0.10723877,0.046875,-0.671875,0.078125
1695828875391,0.068847656,-0.99346924,-0.11505127,-0.296875,-0.890625,-0.328125
1695828875431,0.08129883,-0.9898071,-0.11627197,-0.0625,0.09375,-0.21875
1695828875471,0.071777344,-0.99346924,-0.10406494,0.21875,-0.875,-0.015625
1695828875511,0.07397461,-0.98687744,-0.11407471,-0.234375,-0.328125,-0.09375
1695828875551,0.0715332,-0.98443604,-0.108947754,-0.109375,-0.046875,0.046875
1695828875591,0.078125,-0.9885864,-0.11260986,0.171875,-0.34375,0.109375
1695828875631,0.07128906,-0.9883423,-0.108947754,-0.015625,-0.484375,-0.078125
1695828875671,0.08227539,-0.98223877,-0.11090088,-0.15625,-0.625,-0.0625
1695828875711,0.07128906,-0.9932251,-0.11138916,-0.171875,-0.46875,-0.03125
1695828875751,0.072753906,-0.986145,-0.11480713,-0.25,0.140625,-0.1875
1695828875792,0.07373047,-0.9812622,-0.093322754,0.109375,-0.984375,-0.171875
1695828875832,0.08178711,-0.99224854,-0.12384033,-0.59375,-0.671875,-0.28125
1695828875872,0.07714844,-0.9727173,-0.12408447,-0.390625,0.234375,-0.359375
1695828875912,0.07080078,-1.0064087,-0.10333252,0.109375,-0.65625,0.046875
1695828875952,0.078125,-0.9866333,-0.113342285,-0.078125,-0.140625,-0.328125
1695828875992,0.07104492,-0.9834595,-0.11016846,-0.265625,-0.171875,-0.046875
1695828876032,0.06933594,-0.9885864,-0.11798096,-0.4375,-0.265625,0.03125
1695828876072,0.076171875,-0.98883057,-0.11016846,-0.0625,-0.8125,-0.078125
1695828876112,0.07446289,-0.99224854,-0.117248535,-0.46875,-0.296875,0.09375
1695828876152,0.07470703,-0.98223877,-0.116760254,-0.3125,-0.671875,0.15625
1695828876192,0.07324219,-0.9993286,-0.113098145,-0.578125,-0.96875,-0.125
1695828876232,0.07446289,-0.98809814,-0.1182251,-0.625,-0.703125,-0.1875
1695828876272,0.07446289,-0.98394775,-0.10845947,-0.65625,-1.203125,-0.0625
1695828876312,0.067871094,-0.99957275,-0.11456299,-0.71875,-1.296875,-0.015625
1695828876352,0.06982422,-0.98394775,-0.11260986,-0.984375,-0.984375,-0.34375
1695828876392,0.07421875,-0.9920044,-0.105041504,-1.125,-0.921875,0.234375
1695828876432,0.07543945,-0.98638916,-0.11090088,-0.9375,-0.921875,-0.09375
1695828876472,0.0715332,-0.9871216,-0.10650635,-1.0,-0.9375,-0.125
1695828876512,0.08178711,-0.9834595,-0.11212158,-1.21875,-0.6875,-0.234375
1695828876553,-0.41723633,-0.9014282,0.13153076,-0.640625,0.328125,0.25
1695828876593,-0.40429688,-0.89727783,0.14349365,0.078125,-0.4375,-0.28125
1695828876633,-0.43017578,-0.9031372,0.14642334,-0.71875,0.5,-0.15625
1695828876673,-0.41137695,-0.90216064,0.15960693,0.03125,-0.453125,-0.21875
1695828876713,-0.41137695,-0.8948364,0.13494873,-1.21875,-0.828125,-0.40625
1695828876753,-0.41088867,-0.8933716,0.13153076,-0.390625,0.0,-0.390625
1695828876793,-0.42285156,-0.9158325,0.15838623,-0.375,-0.453125,-0.296875
1695828876833,-0.4284668,-0.892395,0.14471436,-0.640625,0.171875,-0.40625
1695828876873,-0.41723633,-0.8982544,0.1515503,-0.828125,-0.125,-0.015625
1695828876913,-0.4260254,-0.8933716,0.13665771,-0.828125,-0.875,-0.140625
1695828876953,-0.41577148,-0.90631104,0.15374756,-0.578125,-0.0625,-0.265625
1695828876993,-0.41625977,-0.8970337,0.14642334,-1.15625,0.609375,-0.375
1695828877033,-0.41625977,-0.89801025,0.14764404,-0.78125,-0.265625,-0.1875
1695828877073,-0.4182129,-0.90338135,0.14813232,-1.03125,-0.46875,-0.375
1695828877113,-0.4099121,-0.8987427,0.14349365,-0.484375,0.1875,-0.203125
1695828877153,-0.4140625,-0.89801025,0.15618896,-0.75,-0.59375,-0.359375
1695828877193,-0.4116211,-0.8948364,0.14788818,-1.0625,0.109375,-0.3125
1695828877233,-0.41259766,-0.89727783,0.1564331,-0.5,-0.15625,0.03125
1695828877273,-0.42382812,-0.9077759,0.14788818,-1.046875,-0.421875,-0.453125
1695828877314,-0.40576172,-0.8970337,0.15716553,-0.28125,-0.03125,-0.1875
1695828877354,-0.4284668,-0.8904419,0.15716553,-0.734375,-1.21875,-0.328125
1695828877394,-0.40625,-0.8880005,0.14520264,-0.65625,0.171875,-0.28125
1695828877434,-0.4189453,-0.911438,0.15985107,-0.28125,-0.59375,-0.203125
1695828877474,-0.41357422,-0.8945923,0.16082764,-0.1875,-0.78125,-0.03125
1695828877514,-0.42114258,-0.8870239,0.15618896,-0.90625,-0.390625,-0.296875
1695828877554,-0.41674805,-0.89385986,0.15081787,-1.0625,-1.015625,-0.328125
1695828877594,-0.41723633,-0.8911743,0.15618896,-0.328125,-0.78125,-0.390625
1695828877634,-0.41381836,-0.8994751,0.15252686,-0.84375,-0.609375,-0.046875
1695828877674,-0.42456055,-0.8977661,0.15179443,-0.6875,-0.875,-0.125
1695828877714,-0.421875,-0.90582275,0.15838623,-0.484375,-0.828125,-0.140625
1695828877754,-0.41967773,-0.8911743,0.15863037,-0.515625,-0.859375,-0.296875
1695828877794,-0.42114258,-0.89849854,0.15692139,-1.1875,-1.09375,-0.828125
1695828877834,-0.4194336,-0.8977661,0.14984131,-0.625,-1.046875,-0.125
1695828877874,-0.42138672,-0.8945923,0.15618896,-0.671875,-0.234375,-0.203125
1695828877914,-0.42138672,-0.9011841,0.16668701,-0.921875,-0.015625,-0.0625
1695828877954,-0.4086914,-0.89385986,0.14837646,-1.265625,-0.171875,-0.15625
1695828877994,-0.42456055,-0.89727783,0.168396,-0.078125,-2.234375,0.171875
1695828878034,-0.40771484,-0.8862915,0.13763428,-0.953125,-0.859375,-0.34375
1695828878075,-0.42895508,-0.9048462,0.15008545,-0.921875,-0.90625,-0.21875
1695828878115,-0.42407227,-0.9089966,0.16815186,-0.578125,-0.546875,-0.484375
1695828878155,-0.4177246,-0.88897705,0.15350342,-0.90625,-0.140625,-0.171875
1695828878195,-0.42138672,-0.895813,0.15447998,-0.796875,-1.078125,-0.078125
1695828878235,-0.42626953,-0.89141846,0.15838623,-0.421875,-0.6875,-0.046875
1695828878275,-0.43115234,-0.9006958,0.15350342,-0.828125,-0.71875,-0.109375
1695828878315,-0.39526367,-0.88775635,0.15545654,-0.515625,-0.578125,-0.1875
1695828878355,-0.42407227,-0.9038696,0.16326904,-0.75,-0.828125,0.015625
1695828878395,-0.41870117,-0.8904419,0.16204834,-0.5,-1.0,-0.078125
1695828878435,-0.41455078,-0.89434814,0.1630249,-0.21875,-0.515625,-0.125
1695828878475,-0.42504883,-0.90582275,0.16229248,-0.203125,-1.03125,-0.09375
1695828878515,-0.41918945,-0.8887329,0.1515503,-0.421875,-0.484375,-0.296875
1695828878555,-0.42163086,-0.8921509,0.16107178,0.0,-0.890625,-0.09375
1695828878595,-0.42700195,-0.89923096,0.1486206,-0.40625,-0.5,-0.09375
1695828878635,-0.42114258,-0.89508057,0.1671753,0.296875,-1.15625,-0.0625
1695828878675,-0.4255371,-0.88897705,0.14447021,-0.75,-0.359375,-0.171875
1695828878715,-0.4177246,-0.9036255,0.14422607,-0.171875,0.75,-0.03125
1695828878755,-0.42578125,-0.9085083,0.16937256,0.421875,-0.5,0.109375
1695828878795,-0.41796875,-0.8875122,0.15032959,-0.078125,-0.203125,-0.0625
1695828878836,-0.4255371,-0.8928833,0.16033936,-0.328125,0.046875,0.171875
1695828878876,-0.42797852,-0.8933716,0.14788818,-0.484375,0.0625,-0.1875
1695828878916,-0.42041016,-0.8999634,0.1618042,0.0625,-0.6875,-0.015625
1695828878956,-0.41870117,-0.89923096,0.15789795,-0.40625,-0.15625,-0.140625
1695828878996,-0.43041992,-0.8945923,0.16595459,-0.234375,-0.34375,0.03125
1695828879036,-0.41137695,-0.9036255,0.15423584,0.15625,-0.484375,-0.046875
1695828879076,-0.41064453,-0.89019775,0.15789795,-0.171875,-0.015625,0.21875
1695828879116,-0.42358398,-0.8897095,0.14349365,-0.0625,-0.25,0.078125
1695828879156,-0.41333008,-0.89630127,0.16668701,0.453125,0.328125,-0.09375
1695828879196,-0.43432617,-0.8916626,0.15179443,-0.109375,0.171875,0.015625
1695828879236,-0.41235352,-0.9014282,0.15374756,0.53125,-0.015625,-0.140625
1695828879276,-0.41845703,-0.89849854,0.14398193,-0.515625,0.625,0.046875
1695828879316,-0.4152832,-0.91534424,0.16595459,0.109375,-1.28125,-0.171875
1695828879356,-0.4177246,-0.8887329,0.15423584,-0.609375,0.125,-0.078125
1695828879396,-0.41674805,-0.9085083,0.15130615,0.0,-0.25,-0.15625
1695828879436,-0.42504883,-0.90704346,0.15887451,-0.234375,-0.265625,-0.546875
1695828879476,-0.40795898,-0.8880005,0.1593628,-0.484375,0.46875,0.046875
1695828879516,-0.4260254,-0.8994751,0.14447021,-0.546875,0.546875,0.21875
1695828879556,-0.41723633,-0.89556885,0.16204834,-0.5625,0.40625,0.046875
1695828879597,-0.41235352,-0.9024048,0.15570068,-0.25,0.3125,0.078125
1695828879637,-0.41308594,-0.8989868,0.15325928,-0.609375,-0.125,-0.0625
1695828879677,-0.42822266,-0.8945923,0.16033936,-0.609375,-0.1875,-0.15625
1695828879717,-0.41235352,-0.9019165,0.15887451,-0.34375,0.046875,-0.09375
1695828879757,-0.40844727,-0.894104,0.15838623,-0.203125,0.359375,-0.1875
1695828879797,-0.4104004,-0.89849854,0.15594482,-0.5625,0.046875,-0.390625
1695828879837,-0.41210938,-0.90045166,0.1605835,-0.46875,0.078125,-0.078125
1695828879877,-0.41992188,-0.89141846,0.15350342,-0.375,0.09375,0.140625
1695828879917,-0.40795898,-0.8987427,0.16204834,-0.515625,0.203125,-0.25
1695828879957,-0.4086914,-0.8982544,0.1552124,-1.125,0.21875,-0.203125
1695828879997,-0.4267578,-0.913147,0.1642456,-0.640625,-1.359375,0.0
1695828880037,-0.40771484,-0.8755493,0.1515503,-0.734375,0.21875,-0.328125
1695828880077,-0.41796875,-0.8970337,0.15911865,-0.203125,0.78125,0.09375
1695828880117,-0.41235352,-0.9026489,0.16986084,-0.234375,-0.171875,0.09375
1695828880157,-0.4086914,-0.8870239,0.15252686,-0.1875,-0.09375,-0.171875
1695828880197,-0.42041016,-0.892395,0.16375732,-0.109375,0.078125,0.0625
1695828880237,-0.4169922,-0.89190674,0.16351318,-0.1875,0.140625,0.03125
1695828880277,-0.41088867,-0.8994751,0.17010498,0.359375,-0.171875,0.25
1695828880317,-0.41674805,-0.89508057,0.15570068,-0.390625,-0.25,0.109375
1695828880358,-0.41137695,-0.8999634,0.16278076,-0.046875,-0.421875,-0.046875
1695828880398,-0.40429688,-0.9014282,0.16473389,-0.03125,-0.703125,-0.28125
1695828880438,-0.41210938,-0.9019165,0.17108154,-0.640625,-0.375,-0.21875
1695828880478,-0.4189453,-0.9019165,0.15179443,-1.09375,-0.171875,-0.125
1695828880518,-0.4104004,-0.8897095,0.16400146,-0.578125,0.0,-0.109375
1695828880558,-0.41723633,-0.8970337,0.15447998,-0.484375,-0.234375,-0.125
1695828880598,-0.41015625,-0.8945923,0.1564331,-0.5,-0.421875,-0.171875
1695828880638,-0.40844727,-0.9002075,0.17059326,-0.53125,-0.609375,-0.109375
1695828880678,-0.4128418,-0.89801025,0.16912842,-0.59375,-0.140625,-0.265625
1695828880718,-0.42089844,-0.90167236,0.18988037,-0.0625,-2.046875,-0.09375
1695828880758,-0.40039062,-0.878479,0.14813232,-0.515625,-0.90625,-0.078125
1695828880798,-0.41308594,-0.90582275,0.16229248,-0.203125,-0.390625,0.015625
1695828880838,-0.41845703,-0.9138794,0.18133545,-0.3125,-1.0625,-0.234375
1695828880878,-0.4243164,-0.894104,0.152771,-0.953125,0.015625,0.21875
1695828880918,-0.4111328,-0.89312744,0.16229248,-0.734375,-0.296875,-0.1875
1695828880958,-0.41723633,-0.8970337,0.16229248,-0.515625,-1.03125,-0.109375
1695828880998,-0.42041016,-0.89630127,0.1630249,-0.4375,-1.3125,-0.21875
1695828881038,-0.41186523,-0.88604736,0.15570068,-0.5,-0.75,-0.125
1695828881078,-0.40942383,-0.90338135,0.17132568,-0.8125,-0.578125,-0.03125
1695828881119,-0.40551758,-0.9002075,0.1618042,-0.390625,-0.859375,-0.125
1695828881159,-0.4104004,-0.8965454,0.16546631,-0.84375,-0.640625,-0.1875
1695828881199,-0.41845703,-0.8999634,0.1593628,-0.71875,-1.28125,-0.484375
1695828881239,-0.41381836,-0.8855591,0.15911865,-0.796875,-0.171875,-0.328125
1695828881279,-0.41235352,-0.8970337,0.15838623,-0.046875,-0.46875,-0.0625
1695828881319,-0.42041016,-0.89630127,0.16009521,0.390625,-0.4375,-0.140625
1695828881359,-0.4091797,-0.8909302,0.17059326,0.1875,-0.265625,-0.296875
1695828881399,-0.4050293,-0.88897705,0.16156006,0.65625,-0.34375,-0.3125
1695828881439,-0.41918945,-0.90460205,0.1618042,0.484375,-0.34375,0.0
1695828881479,-0.4230957,-0.88726807,0.15570068,1.453125,-0.75,-0.921875
1695828881519,-0.41088867,-0.89801025,0.15985107,0.640625,1.296875,-0.546875
1695828881559,-0.42578125,-0.91656494,0.17767334,0.75,0.015625,-0.90625
1695828881599,-0.4267578,-0.89434814,0.15814209,0.5625,-1.46875,-0.625
1695828881639,-0.42382812,-0.8779907,0.13934326,0.875,-1.171875,-0.640625
1695828881679,-0.4243164,-0.9019165,0.13641357,1.015625,-1.875,-0.796875
1695828881719,-0.4206543,-0.89971924,0.14251709,0.8125,-1.34375,-0.84375
1695828881759,-0.4284668,-0.9126587,0.16741943,-0.046875,-0.703125,-0.484375
1695828881799,-0.42382812,-0.8845825,0.12982178,-0.125,-0.375,-0.421875
1695828881839,-0.41333008,-0.9102173,0.15496826,-0.265625,-0.453125,-0.40625
1695828881880,-0.42211914,-0.8982544,0.1552124,-0.375,-0.296875,-0.046875
1695828881920,-0.41967773,-0.89849854,0.15423584,-0.375,-0.3125,-0.03125
1695828881960,-0.41381836,-0.9011841,0.14520264,-0.171875,-0.390625,-0.234375
1695828882000,-0.42114258,-0.8765259,0.14398193,0.28125,-0.203125,0.0625
1695828882040,-0.43286133,-0.9019165,0.14715576,0.390625,-0.75,0.234375
